Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-12-31,30.9799,30.99,30.48,30.48,31929700.0,0.0,1.0,25.177771951949,25.185980354711,24.771496650906,24.771496650906,31929700.0
2009-12-30,31.15,31.29,30.8,30.96,42006200.0,0.0,1.0,25.316014457865,25.429794298125,25.031564857215,25.161598960369,42006200.0
2009-12-29,31.35,31.5,31.23,31.39,29716200.0,0.0,1.0,25.478557086808,25.600464058515,25.381031509442,25.511065612596,29716200.0
2009-12-28,31.0,31.18,30.89,31.17,25384000.0,0.0,1.0,25.194107486158,25.340395852206,25.104709040239,25.332268720759,25384000.0
2009-12-24,30.88,31.0,30.76,31.0,11083900.0,0.0,1.0,25.096581908792,25.194107486158,24.999056331426,25.194107486158,11083900.0
2009-12-23,30.71,30.95,30.69,30.92,28362700.0,0.0,1.0,24.95842067419,25.153471828922,24.942166411296,25.129090434581,28362700.0
2009-12-22,30.6,30.93,30.54,30.82,36321000.0,0.0,1.0,24.869022228272,25.137217566028,24.820259439589,25.047819120109,36321000.0
2009-12-21,30.4,30.84,30.37,30.52,40129100.0,0.0,1.0,24.706479599329,25.064073383003,24.682098204987,24.804005176695,40129100.0
2009-12-18,29.84,30.45,29.8,30.36,94118000.0,0.0,1.0,24.251360238289,24.747115256565,24.2188517125,24.67397107354,94118000.0
2009-12-17,29.95,29.96,29.57,29.6,43691200.0,0.0,1.0,24.340758684207,24.348885815654,24.031927689216,24.056309083557,43691200.0
2009-12-16,30.07,30.41,30.04,30.1,55737800.0,0.0,1.0,24.438284261573,24.714606730776,24.413902867232,24.462665655914,55737800.0
2009-12-15,29.89,30.21,29.88,30.02,49473200.0,0.0,1.0,24.291995895524,24.552064101833,24.283868764077,24.397648604337,49473200.0
2009-12-14,29.91,30.16,29.9,30.11,34651200.0,0.0,1.0,24.308250158419,24.511428444597,24.300123026971,24.470792787362,34651200.0
2009-12-11,29.97,30.0,29.79,29.85,43744200.0,0.0,1.0,24.357012947101,24.381394341443,24.210724581053,24.259487369736,43744200.0
2009-12-10,29.71,29.96,29.66,29.87,45940200.0,0.0,1.0,24.145707529476,24.348885815654,24.10507187224,24.27574163263,45940200.0
2009-12-09,29.47,29.81,29.25,29.71,44713300.0,0.0,1.0,23.950656374744,24.226978843947,23.771859482907,24.145707529476,44713300.0
2009-12-08,29.52,29.74,29.38,29.57,37402200.0,0.0,1.0,23.99129203198,24.170088923817,23.87751219172,24.031927689216,37402200.0
2009-12-07,29.78,30.08,29.68,29.79,38082700.0,0.0,1.0,24.202597449606,24.44641139302,24.121326135134,24.210724581053,38082700.0
2009-12-04,30.05,30.37,29.83,29.98,58810700.0,0.0,1.0,24.422029998679,24.682098204987,24.243233106841,24.365140078549,58810700.0
2009-12-03,29.84,30.2,29.76,29.83,43095200.0,0.0,1.0,24.251360238289,24.543936970386,24.186343186711,24.243233106841,43095200.0
2009-12-02,29.9,29.99,29.65,29.78,36308600.0,0.0,1.0,24.300123026971,24.373267209996,24.096944740793,24.202597449606,36308600.0
2009-12-01,29.52,30.05,29.41,30.01,49904200.0,0.0,1.0,23.99129203198,24.422029998679,23.901893586061,24.38952147289,49904200.0
