Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2002-12-31,9.73,9.85,9.25,9.8,360200.0,0.0,1.0,3.8161496688353,3.8632142074027,3.627891514566,3.8436039829996,720400.0
2002-12-30,9.25,9.74,9.19,9.73,315300.0,0.0,1.0,3.627891514566,3.820071713716,3.6043592452823,3.8161496688353,630600.0
2002-12-27,9.2,9.38,9.08,9.35,514500.0,0.0,1.0,3.6082812901629,3.6788780980139,3.5612167515956,3.6671119633721,1029000.0
2002-12-26,9.25,9.4,9.16,9.2,325300.0,0.0,1.0,3.627891514566,3.6867221877752,3.5925931106405,3.6082812901629,650600.0
2002-12-24,9.1,9.2,8.92,9.15,526000.0,0.0,1.0,3.5690608413568,3.6082812901629,3.4984640335058,3.5886710657599,1052000.0
2002-12-23,9.44,9.59,9.25,9.4,1280400.0,0.0,1.0,3.7024103672976,3.7612410405068,3.627891514566,3.6867221877752,2560800.0
2002-12-20,9.5,9.65,9.13,9.47,2938600.0,0.0,1.0,3.7259426365813,3.7847733097905,3.5808269759986,3.7141765019394,5877200.0
2002-12-19,9.93,10.5,9.02,9.32,4870400.0,0.0,1.0,3.8945905664476,4.1181471246425,3.5376844823119,3.6553458287303,9740800.0
2002-12-18,13.5,13.7,12.68,13.32,1906700.0,0.0,1.0,5.294760588826,5.3732014864383,4.9731529086158,5.224163780975,3813400.0
2002-12-17,16.2,16.24,14.55,14.9,820200.0,0.0,1.0,6.3537127065912,6.3694008861137,5.7065753012903,5.8438468721117,1640400.0
2002-12-16,16.0,16.29,15.9,16.0,376400.0,0.0,1.0,6.275271808979,6.3890111105167,6.2360513601729,6.275271808979,752800.0
2002-12-13,17.7,17.7,15.8,15.8,645400.0,0.0,1.0,6.942019438683,6.942019438683,6.1968309113668,6.1968309113668,1290800.0
2002-12-12,17.21,18.1,17.15,18.1,199800.0,0.0,1.0,6.749839239533,7.0989012339075,6.7263069702494,7.0989012339075,399600.0
2002-12-11,18.2,18.36,17.15,17.21,373600.0,0.0,1.0,7.1381216827136,7.2008744008034,6.7263069702494,6.749839239533,747200.0
2002-12-10,18.35,18.6,18.04,18.12,286200.0,0.0,1.0,7.1969523559228,7.2950034779381,7.0753689646238,7.1067453236687,572400.0
2002-12-09,18.6,18.72,17.95,18.15,175900.0,0.0,1.0,7.2950034779381,7.3420680165054,7.0400705606983,7.1185114583105,351800.0
2002-12-06,19.15,19.3,18.75,19.22,140900.0,0.0,1.0,7.5107159463717,7.5695466195809,7.3538341511473,7.538170260536,281800.0
2002-12-05,18.85,19.73,18.8,19.25,307900.0,0.0,1.0,7.3930545999534,7.7381945494472,7.3734443755503,7.5499363951778,615800.0
2002-12-04,18.95,19.25,18.8,18.8,193400.0,0.0,1.0,7.4322750487595,7.5499363951778,7.3734443755503,7.3734443755503,386800.0
2002-12-03,18.75,19.33,18.26,19.06,208800.0,0.0,1.0,7.3538341511473,7.5813127542227,7.1616539519973,7.4754175424462,417600.0
2002-12-02,19.0,19.75,18.75,18.9,466000.0,0.0,1.0,7.4518852731625,7.7460386392084,7.3538341511473,7.4126648243564,932000.0
2002-11-29,19.15,19.15,18.6,18.6,57700.0,0.0,1.0,7.5107159463717,7.5107159463717,7.2950034779381,7.2950034779381,115400.0
2002-11-27,18.6,18.87,18.48,18.67,177300.0,0.0,1.0,7.2950034779381,7.4008986897146,7.2479389393707,7.3224577921024,354600.0
2002-11-26,18.57,18.83,18.06,18.5,222800.0,0.0,1.0,7.2832373432962,7.3852105101921,7.083213054385,7.255783029132,445600.0
2002-11-25,18.7,18.95,18.5,18.56,212800.0,0.0,1.0,7.3342239267442,7.4322750487595,7.255783029132,7.2793152984156,425600.0
2002-11-22,19.44,19.44,18.3,18.5,477100.0,0.0,1.0,7.6244552479095,7.6244552479095,7.1773421315197,7.255783029132,954200.0
2002-11-21,19.4,19.7,18.75,19.44,364400.0,0.0,1.0,7.608767068387,7.7264284148054,7.3538341511473,7.6244552479095,728800.0
2002-11-20,19.1,19.55,18.55,19.25,269300.0,0.0,1.0,7.4911057219687,7.6675977415962,7.275393253535,7.5499363951778,538600.0
2002-11-19,19.05,19.1,17.6,19.1,1175000.0,0.0,1.0,7.4714954975656,7.4911057219687,6.9027989898769,7.4911057219687,2350000.0
2002-11-18,20.9,20.95,19.8,20.24,515000.0,0.0,1.0,8.1970738004788,8.2166840248819,7.7656488636115,7.9382188383584,1030000.0
2002-11-15,19.1,20.4,19.1,20.17,313400.0,0.0,1.0,7.4911057219687,8.0009715564482,7.4911057219687,7.9107645241941,626800.0
2002-11-14,19.1,19.53,18.75,19.0,219400.0,0.0,1.0,7.4911057219687,7.659753651835,7.3538341511473,7.4518852731625,438800.0
2002-11-13,18.4,19.16,18.02,19.0,470800.0,0.0,1.0,7.2165625803258,7.5146379912523,7.0675248748626,7.4518852731625,941600.0
2002-11-12,17.45,19.02,17.44,18.4,316500.0,0.0,1.0,6.8439683166677,7.4597293629238,6.8400462717871,7.2165625803258,633000.0
2002-11-11,17.1,17.48,16.9,17.4,135200.0,0.0,1.0,6.7066967458463,6.8557344513095,6.6282558482341,6.8243580922646,270400.0
2002-11-08,18.47,18.47,17.03,17.03,283300.0,0.0,1.0,7.2440168944901,7.2440168944901,6.679242431682,6.679242431682,566600.0
2002-11-07,18.45,18.76,18.25,18.47,104300.0,0.0,1.0,7.2361728047289,7.3577561960279,7.1577319071167,7.2440168944901,208600.0
2002-11-06,18.77,18.98,18.5,18.6,113800.0,0.0,1.0,7.3616782409085,7.4440411834013,7.255783029132,7.2950034779381,227600.0
