Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-12-31,85.97,87.74,85.34,85.35,21697900.0,0.0,1.0,11.048343219818,11.27581288946,10.967379439098,10.968664578475,151885300.0
2008-12-30,87.42,88.05,84.72,86.29,34557200.0,0.0,1.0,11.234688429412,11.315652210131,10.887700797755,11.089467679866,241900400.0
2008-12-29,86.52,87.62,85.07,86.61,24500000.0,0.0,1.0,11.119025885526,11.260391216942,10.932680675933,11.130592139915,171500000.0
2008-12-26,86.64,87.42,85.24,85.81,11011600.0,0.0,1.0,11.134447558044,11.234688429412,10.954528045333,11.027780989794,77081200.0
2008-12-24,86.14,86.25,84.55,85.04,9690500.0,0.0,1.0,11.070190589219,11.08432712236,10.865853428354,10.928825257803,67833500.0
2008-12-23,86.87,87.87,85.9,86.38,22679700.0,0.0,1.0,11.164005763704,11.292519701354,11.039347244183,11.101033934255,158757900.0
2008-12-22,90.02,90.03,84.69,85.74,30169300.0,0.0,1.0,11.568824667303,11.57010980668,10.883845379626,11.018785014159,211185100.0
2008-12-19,90.13,90.94,88.8,90.0,28640000.0,0.0,1.0,11.582961200445,11.687057489942,11.412037663369,11.56625438855,200480000.0
2008-12-18,89.31,90.83,88.44,89.43,30622000.0,0.0,1.0,11.477579771571,11.6729209568,11.365772645815,11.493001444089,214354000.0
2008-12-17,91.03,91.1,88.02,89.16,46209300.0,0.0,1.0,11.69862374433,11.707619719966,11.311796792002,11.458302680924,323465100.0
2008-12-16,93.98,96.48,92.75,95.43,39053800.0,0.0,1.0,12.077739860399,12.399024704526,11.919667717089,12.264085069993,273376600.0
2008-12-15,95.99,96.21,93.0,94.75,31848500.0,0.0,1.0,12.336052875077,12.36432594136,11.951796201502,12.17669559239,222939500.0
2008-12-12,92.8,99.0,92.53,98.27,37184800.0,0.0,1.0,11.926093413972,12.722879827405,11.891394650806,12.62906465292,260293600.0
2008-12-11,97.35,101.24,94.83,95.0,37164900.0,0.0,1.0,12.510831830282,13.010751047742,12.186976707402,12.208824076803,260154300.0
2008-12-10,97.87,99.49,96.5,98.21,33501700.0,0.0,1.0,12.57765907786,12.785851656854,12.401594983279,12.621353816661,234511900.0
2008-12-09,98.395,103.6,97.21,100.06,42982000.0,0.0,1.0,12.645128895126,13.314043940598,12.492839879011,12.859104601315,300874000.0
2008-12-08,97.28,100.8,95.8,99.72,42326500.0,0.0,1.0,12.501835854646,12.954204915176,12.311635226923,12.815409862513,296285500.0
2008-12-05,90.35,94.49,88.86,94.0,37278400.0,0.0,1.0,11.611234266728,12.143281968601,11.419748499628,12.080310139152,260948800.0
2008-12-04,94.43,95.21,89.06,91.41,38977500.0,0.0,1.0,12.135571132342,12.235812003709,11.445451287158,11.747459040637,272842500.0
2008-12-03,89.4,96.23,88.8,95.9,47810000.0,0.0,1.0,11.48914602596,12.366896220113,11.412037663369,12.324486620688,334670000.0
2008-12-02,90.03,92.65,86.5,92.47,41025800.0,0.0,1.0,11.57010980668,11.906816323324,11.116455606773,11.883683814547,287180600.0
2008-12-01,91.3,92.27,88.923,88.93,32991700.0,0.0,1.0,11.733322507496,11.857981027017,11.4278448777,11.428744475264,230941900.0
2008-11-28,94.7,94.76,91.86,92.67,10634800.0,0.0,1.0,12.170269895508,12.177980731767,11.80529031258,11.909386602077,74443600.0
2008-11-26,89.92,95.25,89.85,95.0,32137000.0,0.0,1.0,11.555973273538,12.240952561215,11.546977297902,12.208824076803,224959000.0
2008-11-25,94.63,94.7099,88.16,90.8,44117600.0,0.0,1.0,12.161273919872,12.17154218349,11.329788743273,11.66906553867,308823200.0
2008-11-24,85.21,94.79,84.84,92.95,51509200.0,0.0,1.0,10.950672627204,12.181836149896,10.903122470273,11.945370504619,360564400.0
2008-11-21,81.93,84.12,79.14,82.58,56045400.0,0.0,1.0,10.52914691171,10.810592435165,10.170593025665,10.612680971183,392317800.0
2008-11-20,85.24,86.45,80.0,80.49,61314800.0,0.0,1.0,10.954528045333,11.110029909891,10.281115012044,10.344086841493,429203600.0
2008-11-19,89.44,91.58,86.21,86.29,41853600.0,0.0,1.0,11.494286583466,11.769306410038,11.079186564854,11.089467679866,292975200.0
2008-11-18,89.64,90.99,86.86,89.91,43203400.0,0.0,1.0,11.519989370996,11.693483186824,11.162720624327,11.554688134161,302423800.0
2008-11-17,88.48,90.55,87.26,88.14,41518800.0,0.0,1.0,11.370913203321,11.636937054258,11.214126199387,11.32721846452,290631600.0
2008-11-14,93.76,93.99,90.0,90.24,50188100.0,0.0,1.0,12.049466794116,12.079024999776,11.56625438855,11.597097733586,351316700.0
