Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-12-31,322.95,323.48,321.31,322.56,6911000.0,0.0,1.0,41.503576164247,41.571688551202,41.2928133065,41.453455728563,48377000.0
2010-12-30,325.48,325.51,323.05,323.66,5624800.0,0.0,1.0,41.828716426503,41.832571844632,41.516427558012,41.594821059979,39373600.0
2010-12-29,326.22,326.45,325.1,325.29,5826400.0,0.0,1.0,41.923816740364,41.953374946024,41.779881130196,41.804298778349,40784800.0
2010-12-28,325.9102,326.66,325.06,325.47,6283000.0,0.0,1.0,41.88400312248,41.980362872931,41.77474057269,41.827431287126,43981000.0
2010-12-27,322.8519,325.44,321.52,324.68,8922000.0,0.0,1.0,41.490968946963,41.823575868997,41.319801233407,41.725905276382,62454000.0
2010-12-23,325.0,325.15,323.17,323.6,7969900.0,0.0,1.0,41.767029736431,41.786306827078,41.53184923053,41.58711022372,55789300.0
2010-12-22,324.36,325.72,323.55,325.16,9497200.0,0.0,1.0,41.684780816334,41.859559771539,41.580684526837,41.787591966455,66480400.0
2010-12-21,323.0,324.39,322.05,324.205,9155500.0,0.0,1.0,41.510001861129,41.688636234464,41.387913620361,41.664861155998,64088500.0
2010-12-20,321.6,323.25,318.23,322.21,13771800.0,0.0,1.0,41.330082348419,41.542130345542,40.896990378536,41.408475850386,96402600.0
2010-12-17,321.63,321.79,320.23,320.61,13818900.0,0.0,1.0,41.333937766548,41.354499996572,41.154018253837,41.202853550145,96732300.0
2010-12-16,321.09,322.61,320.1,321.25,11501100.0,0.0,1.0,41.264540240217,41.459881425446,41.137311441943,41.285102470241,80507700.0
2010-12-15,320.0,323.0,319.19,320.36,14904000.0,0.0,1.0,41.124460048178,41.510001861129,41.020363758681,41.170725065732,104328000.0
2010-12-14,321.73,322.54,319.0,320.29,12536000.0,0.0,1.0,41.346789160313,41.45088544981,40.995946110527,41.161729090096,87752000.0
2010-12-13,324.37,325.06,321.0,321.67,15707700.0,0.0,1.0,41.686065955711,41.77474057269,41.252973985828,41.339078324054,109953900.0
2010-12-10,319.65,321.05,318.6,320.56,9375400.0,0.0,1.0,41.07948017,41.259399682711,40.944540535467,41.196427853262,65627800.0
2010-12-09,322.1317,322.5,319.02,319.7575,10505400.0,0.0,1.0,41.398413209068,41.445744892304,40.99851638928,41.093295418298,73537800.0
2010-12-08,319.63,321.02,317.11,321.01,11497700.0,0.0,1.0,41.076909891247,41.255544264581,40.753054768368,41.254259125205,80483900.0
2010-12-07,323.8,323.99,318.12,318.21,13980500.0,0.0,1.0,41.61281301125,41.637230659404,40.882853845395,40.894420099783,97863500.0
2010-12-06,318.64,322.33,318.42,320.15,16017200.0,0.0,1.0,40.949681092973,41.423897522904,40.92140802669,41.143737138825,112120400.0
2010-12-03,317.01,318.65,316.34,317.44,12217600.0,0.0,1.0,40.740203374603,40.95096623235,40.654099036377,40.795464367792,85523200.0
2010-12-02,317.53,319.0,314.89,318.15,16529900.0,0.0,1.0,40.807030622181,40.995946110527,40.467753826783,40.886709263524,115709300.0
2010-12-01,315.27,317.75,315.0,316.4,16491100.0,0.0,1.0,40.516589123091,40.835303688464,40.481890359925,40.661809872636,115437700.0
2010-11-30,313.54,314.36,310.87,311.15,17923500.0,0.0,1.0,40.294260010955,40.399641439829,39.951127797428,39.98711169997,125464500.0
2010-11-29,315.5,317.48,311.38,316.87,15920900.0,0.0,1.0,40.54614732875,40.800604925298,40.01666990563,40.722211423332,111446300.0
2010-11-26,313.74,317.6999,312.94,315.0,8485200.0,0.0,1.0,40.319962798485,40.828865140188,40.217151648365,40.481890359925,59396400.0
2010-11-24,312.0,315.4,311.75,314.795,14775900.0,0.0,1.0,40.096348546973,40.533295934985,40.064220062561,40.455545002707,103431300.0
2010-11-23,310.45,311.75,306.56,308.73,18551700.0,0.0,1.0,39.897151943615,40.064220062561,39.397232726154,39.676107970856,129861900.0
2010-11-22,306.68,313.36,305.87,313.36,14038400.0,0.0,1.0,39.412654398672,40.271127502178,39.308558109175,40.271127502178,98268800.0
2010-11-19,307.97,308.4,305.24,306.73,13744400.0,0.0,1.0,39.578437378242,39.633698371431,39.227594328456,39.419080095555,96210800.0
2010-11-18,305.2,309.67,304.69,308.43,17660400.0,0.0,1.0,39.22245377095,39.796911072248,39.156911662748,39.637553789561,123622800.0
2010-11-17,301.2,303.99,297.76,300.5,17123200.0,0.0,1.0,38.708398020347,39.066951906392,38.266310074829,38.618438263992,119862400.0
