Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2005-12-30,70.91,72.43,70.34,71.89,22295100.0,0.0,1.0,9.1129233188009,9.3082645040298,9.0396703743401,9.2388669776985,156065700.0
2005-12-29,73.78,73.82,71.42,71.45,17500900.0,0.0,1.0,9.481758319858,9.486898877364,9.1784654270027,9.1823208451322,122506300.0
2005-12-28,74.44,74.76,73.32,73.57,14218400.0,0.0,1.0,9.5665775187074,9.6077019787555,9.4226419085387,9.4547703929514,99528800.0
2005-12-27,74.0,75.18,73.95,74.23,21092500.0,0.0,1.0,9.5100313861411,9.6616778325688,9.5036056892586,9.5395895918008,147647500.0
2005-12-23,74.17,74.26,73.3,73.35,8209200.0,0.0,1.0,9.5318787555417,9.5434450099303,9.4200716297857,9.4264973266683,57464400.0
2005-12-22,73.91,74.49,73.6,74.02,13236100.0,0.0,1.0,9.4984651317526,9.5730032155899,9.4586258110809,9.5126016648941,92652700.0
2005-12-21,72.6,73.61,72.54,73.5,16990600.0,0.0,1.0,9.3301118734303,9.4599109504574,9.3224010371713,9.4457744173158,118934200.0
2005-12-20,71.625,72.38,71.12,72.11,17111000.0,0.0,1.0,9.2048107842211,9.3018388071472,9.1399112457075,9.2671400439816,119777000.0
2005-12-19,71.11,72.6,71.04,71.38,18903400.0,0.0,1.0,9.138626106331,9.3301118734303,9.1296301306955,9.1733248694967,132323800.0
2005-12-16,72.14,72.3,71.06,71.11,23970400.0,0.0,1.0,9.2709954621111,9.2915576921352,9.1322004094485,9.138626106331,167792800.0
2005-12-15,72.68,72.8601,71.35,72.18,20041500.0,0.0,1.0,9.3403929884424,9.3635383486133,9.1694694513671,9.2761360196171,140290500.0
2005-12-14,72.53,73.3,70.27,72.01,51811300.0,0.0,1.0,9.3211158977948,9.4200716297857,9.0306743987045,9.2542886502165,362679100.0
2005-12-13,74.85,75.46,74.21,74.98,17636300.0,0.0,1.0,9.6192682331441,9.6976617351109,9.5370193130477,9.6359750450387,123454100.0
2005-12-12,74.87,75.35,74.56,74.91,18749800.0,0.0,1.0,9.6218385118971,9.6835252019694,9.5819991912254,9.6269790694031,131248600.0
2005-12-09,74.21,74.59,73.35,74.3305,19835800.0,0.0,1.0,9.5370193130477,9.585854609355,9.4264973266683,9.5525052425346,138850600.0
2005-12-08,73.2,74.17,72.6,74.08,28231400.0,0.0,1.0,9.4072202360207,9.5318787555417,9.3301118734303,9.5203125011532,197619800.0
