Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2002-12-31,14.0,14.36,13.95,14.33,3584400.0,0.0,1.0,0.89959756355389,0.92273007233099,0.89638471511263,0.92080236326623,50181600.0
2002-12-30,14.08,14.15,13.84,14.07,2768600.0,0.0,1.0,0.90473812105991,0.90923610887768,0.88931644854185,0.90409555137166,38760400.0
2002-12-27,14.31,14.38,14.01,14.06,1429200.0,0.0,1.0,0.91951722388973,0.9240152117075,0.90024013324214,0.90345298168341,20008800.0
2002-12-26,14.42,14.81,14.28,14.4,1525400.0,0.0,1.0,0.92658549046051,0.95164570830237,0.91758951482497,0.925300351084,21355600.0
2002-12-24,14.44,14.47,14.3,14.36,702500.0,0.0,1.0,0.92787062983701,0.92979833890177,0.91887465420147,0.92273007233099,9835000.0
2002-12-23,14.16,14.55,14.12,14.49,2246900.0,0.0,1.0,0.90987867856593,0.93493889640779,0.90730839981292,0.93108347827828,31456600.0
2002-12-20,14.29,14.56,13.78,14.14,5680300.0,0.0,1.0,0.91823208451322,0.93558146609605,0.88546103041233,0.90859353918943,79524200.0
2002-12-19,14.53,14.92,14.1,14.2,6205700.0,0.0,1.0,0.93365375703129,0.95871397487315,0.90602326043642,0.91244895731895,86879800.0
2002-12-18,14.8,14.86,14.5,14.57,2691100.0,0.0,1.0,0.95100313861411,0.95485855674363,0.93172604796653,0.9362240357843,37675400.0
2002-12-17,14.85,15.19,14.66,15.08,3976100.0,0.0,1.0,0.95421598705538,0.97606335645597,0.94200716297857,0.96899508988519,55665400.0
2002-12-16,14.81,15.1,14.61,14.85,4493300.0,0.0,1.0,0.95164570830237,0.9702802292617,0.93879431453731,0.95421598705538,62906200.0
2002-12-13,15.14,15.15,14.65,14.79,2942500.0,0.0,1.0,0.97285050801471,0.97349307770296,0.94136459329032,0.95036056892586,41195000.0
2002-12-12,15.51,15.55,15.01,15.19,2666800.0,0.0,1.0,0.99662558648006,0.99919586523307,0.96449710206742,0.97606335645597,37335200.0
2002-12-11,15.3,15.49,15.08,15.49,4526800.0,0.0,1.0,0.98313162302675,0.99534044710355,0.96899508988519,0.99534044710355,63375200.0
